:::MLLOG {"namespace": "", "time_ms": 1779996897251, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 165}}
:::MLLOG {"namespace": "", "time_ms": 1779996897280, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 166}}
:::MLLOG {"namespace": "", "time_ms": 1779996900004, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 165}}
:::MLLOG {"namespace": "", "time_ms": 1779996900044, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 166}}
:::MLLOG {"namespace": "", "time_ms": 1779996900473, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 165}}
:::MLLOG {"namespace": "", "time_ms": 1779996900507, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 166}}
:::MLLOG {"namespace": "", "time_ms": 1779996901547, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 165}}
:::MLLOG {"namespace": "", "time_ms": 1779996901594, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 166}}
:::MLLOG {"namespace": "", "time_ms": 1779996901550, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 165}}
:::MLLOG {"namespace": "", "time_ms": 1779996901598, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 166}}
:::MLLOG {"namespace": "", "time_ms": 1779996901628, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 165}}
:::MLLOG {"namespace": "", "time_ms": 1779996901657, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 166}}
:::MLLOG {"namespace": "", "time_ms": 1779996901691, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 165}}
:::MLLOG {"namespace": "", "time_ms": 1779996901721, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 166}}
:::MLLOG {"namespace": "", "time_ms": 1779996901892, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 165}}
:::MLLOG {"namespace": "", "time_ms": 1779996901922, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 166}}
:::MLLOG {"namespace": "", "time_ms": 1779996907500, "event_type": "POINT_IN_TIME", "key": "submission_benchmark", "value": "llama31_8b", "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 53}}
:::MLLOG {"namespace": "", "time_ms": 1779996907500, "event_type": "POINT_IN_TIME", "key": "submission_org", "value": "reference_implementation", "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 54}}
:::MLLOG {"namespace": "", "time_ms": 1779996907500, "event_type": "POINT_IN_TIME", "key": "submission_division", "value": "closed", "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 55}}
:::MLLOG {"namespace": "", "time_ms": 1779996907500, "event_type": "POINT_IN_TIME", "key": "submission_status", "value": "onprem", "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 56}}
:::MLLOG {"namespace": "", "time_ms": 1779996907500, "event_type": "POINT_IN_TIME", "key": "submission_platform", "value": "DGX-H100", "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1779996907500, "event_type": "POINT_IN_TIME", "key": "submission_poc_name", "value": "Yunzhou Liu", "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 58}}
:::MLLOG {"namespace": "", "time_ms": 1779996907501, "event_type": "POINT_IN_TIME", "key": "submission_poc_email", "value": "yunzhoul@nvidia.com", "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 59}}
:::MLLOG {"namespace": "", "time_ms": 1779996907501, "event_type": "POINT_IN_TIME", "key": "global_batch_size", "value": 16, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 242}}
:::MLLOG {"namespace": "", "time_ms": 1779996907501, "event_type": "POINT_IN_TIME", "key": "gradient_accumulation_steps", "value": 1, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 242}}
:::MLLOG {"namespace": "", "time_ms": 1779996907501, "event_type": "POINT_IN_TIME", "key": "max_sequence_length", "value": 8192, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 242}}
:::MLLOG {"namespace": "", "time_ms": 1779996907501, "event_type": "POINT_IN_TIME", "key": "eval_samples", "value": 1024, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 242}}
:::MLLOG {"namespace": "", "time_ms": 1779996907501, "event_type": "POINT_IN_TIME", "key": "opt_name", "value": "adamw", "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 242}}
:::MLLOG {"namespace": "", "time_ms": 1779996907501, "event_type": "POINT_IN_TIME", "key": "opt_base_learning_rate", "value": 0.0004, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 242}}
:::MLLOG {"namespace": "", "time_ms": 1779996907501, "event_type": "POINT_IN_TIME", "key": "opt_adamw_beta_1", "value": 0.9, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 242}}
:::MLLOG {"namespace": "", "time_ms": 1779996907501, "event_type": "POINT_IN_TIME", "key": "opt_adamw_beta_2", "value": 0.95, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 242}}
:::MLLOG {"namespace": "", "time_ms": 1779996907501, "event_type": "POINT_IN_TIME", "key": "opt_adamw_epsilon", "value": 1e-05, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 242}}
:::MLLOG {"namespace": "", "time_ms": 1779996907501, "event_type": "POINT_IN_TIME", "key": "opt_adamw_weight_decay", "value": 0.1, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 242}}
:::MLLOG {"namespace": "", "time_ms": 1779996907501, "event_type": "POINT_IN_TIME", "key": "opt_gradient_clip_norm", "value": 1.0, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 242}}
:::MLLOG {"namespace": "", "time_ms": 1779996907501, "event_type": "POINT_IN_TIME", "key": "opt_end_learning_rate", "value": 4e-05, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 242}}
:::MLLOG {"namespace": "", "time_ms": 1779996907501, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_warmup_steps", "value": 128, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 242}}
:::MLLOG {"namespace": "", "time_ms": 1779996907501, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_decay_steps", "value": 1199872, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 242}}
:::MLLOG {"namespace": "", "time_ms": 1779996907501, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_decay_schedule", "value": "cosine with linear warmup", "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 242}}
:::MLLOG {"namespace": "", "time_ms": 1779996907501, "event_type": "POINT_IN_TIME", "key": "seed", "value": 4408, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 242}}
:::MLLOG {"namespace": "", "time_ms": 1779996907501, "event_type": "POINT_IN_TIME", "key": "init_checkpoint_step", "value": 0, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 242}}
:::MLLOG {"namespace": "", "time_ms": 1779996907501, "event_type": "INTERVAL_END", "key": "init_stop", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 244}}
:::MLLOG {"namespace": "", "time_ms": 1779996907501, "event_type": "INTERVAL_START", "key": "run_start", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 245}}
:::MLLOG {"namespace": "", "time_ms": 1779996907505, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 188, "samples_count": 0}}
:::MLLOG {"namespace": "", "time_ms": 1779996907505, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 189, "samples_count": 0}}
:::MLLOG {"namespace": "", "time_ms": 1779997906754, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 207, "samples_count": 12288}}
:::MLLOG {"namespace": "", "time_ms": 1779997906755, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 208, "samples_count": 12288}}
:::MLLOG {"namespace": "", "time_ms": 1779997930740, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 4.914058208465576, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 131, "samples_count": 12272}}
:::MLLOG {"namespace": "", "time_ms": 1779997930741, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 218, "samples_count": 12288}}
:::MLLOG {"namespace": "", "time_ms": 1779997930741, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 227, "samples_count": 12288}}
:::MLLOG {"namespace": "", "time_ms": 1779998890849, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 207, "samples_count": 24576}}
:::MLLOG {"namespace": "", "time_ms": 1779998890849, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 208, "samples_count": 24576}}
:::MLLOG {"namespace": "", "time_ms": 1779998913983, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 4.1441473960876465, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 131, "samples_count": 24560}}
:::MLLOG {"namespace": "", "time_ms": 1779998913984, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 218, "samples_count": 24576}}
:::MLLOG {"namespace": "", "time_ms": 1779998913984, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 227, "samples_count": 24576}}
:::MLLOG {"namespace": "", "time_ms": 1779999876201, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 207, "samples_count": 36864}}
:::MLLOG {"namespace": "", "time_ms": 1779999876202, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 208, "samples_count": 36864}}
:::MLLOG {"namespace": "", "time_ms": 1779999899607, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 3.8954107761383057, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 131, "samples_count": 36848}}
:::MLLOG {"namespace": "", "time_ms": 1779999899608, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 218, "samples_count": 36864}}
:::MLLOG {"namespace": "", "time_ms": 1779999899609, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 227, "samples_count": 36864}}
:::MLLOG {"namespace": "", "time_ms": 1780000862105, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 207, "samples_count": 49152}}
:::MLLOG {"namespace": "", "time_ms": 1780000862106, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 208, "samples_count": 49152}}
:::MLLOG {"namespace": "", "time_ms": 1780000885340, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 3.760287284851074, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 131, "samples_count": 49136}}
:::MLLOG {"namespace": "", "time_ms": 1780000885344, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 218, "samples_count": 49152}}
:::MLLOG {"namespace": "", "time_ms": 1780000885344, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 227, "samples_count": 49152}}
:::MLLOG {"namespace": "", "time_ms": 1780001847608, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 207, "samples_count": 61440}}
:::MLLOG {"namespace": "", "time_ms": 1780001847608, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 208, "samples_count": 61440}}
:::MLLOG {"namespace": "", "time_ms": 1780001870728, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 3.641798496246338, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 131, "samples_count": 61424}}
:::MLLOG {"namespace": "", "time_ms": 1780001870729, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 218, "samples_count": 61440}}
:::MLLOG {"namespace": "", "time_ms": 1780001870729, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 227, "samples_count": 61440}}
:::MLLOG {"namespace": "", "time_ms": 1780002831671, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 207, "samples_count": 73728}}
:::MLLOG {"namespace": "", "time_ms": 1780002831672, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 208, "samples_count": 73728}}
:::MLLOG {"namespace": "", "time_ms": 1780002854914, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 3.5592286586761475, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 131, "samples_count": 73712}}
:::MLLOG {"namespace": "", "time_ms": 1780002854916, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 218, "samples_count": 73728}}
:::MLLOG {"namespace": "", "time_ms": 1780002854916, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 227, "samples_count": 73728}}
:::MLLOG {"namespace": "", "time_ms": 1780003815166, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 207, "samples_count": 86016}}
:::MLLOG {"namespace": "", "time_ms": 1780003815167, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 208, "samples_count": 86016}}
:::MLLOG {"namespace": "", "time_ms": 1780003838751, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 3.4974093437194824, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 131, "samples_count": 86000}}
:::MLLOG {"namespace": "", "time_ms": 1780003838751, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 218, "samples_count": 86016}}
:::MLLOG {"namespace": "", "time_ms": 1780003838751, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 227, "samples_count": 86016}}
:::MLLOG {"namespace": "", "time_ms": 1780004800041, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 207, "samples_count": 98304}}
:::MLLOG {"namespace": "", "time_ms": 1780004800042, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/workspace/code/callbacks.py", "lineno": 208, "samples_count": 98304}}
